Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)	ionVx_gsm_avg(km/s)	ionVx_gsm_med(km/s)	ionVx_gsm_std(km/s)	ionVx_gsm_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2017-05-05 16:25:00	2017-05-05 16:35:00	21.775762060216067	-13.903051419092654	-16.62960995896786	-2.0837997726094053	334.214	1.465	-1.28	7.373	79.058	8.882203793839404	5.474203109741211	33.65238716845175	34.80483739899773	0.71398556	0.71146244	0.04919365
2017-05-05 16:55:00	2017-05-05 17:05:00	22.0008482113424	-13.93060571503799	-16.84674808671532	-2.481874450014125	335.811	3.033	-0.872	7.113	67.843	5.822933539412076	0.9533287286758423	30.897870795593157	31.44177117634403	0.7629985	0.7315388	0.13687381
2017-05-05 17:25:00	2017-05-05 17:35:00	22.21680064289843	-13.951805116105668	-17.046897009485082	-2.886825859829434	332.964	3.292	-1.035	7.012	65.597	29.561557828931882	30.305381774902344	72.53925539020902	78.33153435136613	0.9242798	0.82196504	0.2982716
2017-05-05 17:55:00	2017-05-05 18:05:00	22.423784959024086	-13.96682345369382	-17.231723636620803	-3.289211529367018	334.171	3.373	-0.722	6.927	65.167	19.454805285858928	19.487773895263672	44.48569398225604	48.55374772140268	0.87794673	0.8576099	0.117298335
2017-05-05 18:25:00	2017-05-05 18:35:00	22.62195548762901	-13.97582292607565	-17.40363355206956	-3.679710378640773	343.531	3.732	0.582	6.998	64.493	-17.048251852057035	-12.214241981506348	38.22359065448441	41.85314532663889	0.9325464	0.88677025	0.13260809
2017-05-05 18:55:00	2017-05-05 19:05:00	22.811456386926988	-13.978955551130833	-17.56561575519706	-4.04948191072281	347.689	4.358	1.177	6.608	60.345	-62.81660963001108	-67.17659759521484	62.696022717194474	88.75087441802569	0.9054907	0.8612063	0.20387165
2017-05-05 19:25:00	2017-05-05 19:35:00	22.99242202000525	-13.97636351141581	-17.721028455834915	-4.390453378365316	346.595	3.555	1.208	6.84	66.175	-148.62111517540495	-155.416748046875	43.823040216727826	154.94739342698838	1.3636825	1.3490498	0.3662589
2017-05-05 19:55:00	2017-05-05 20:05:00	23.164978009329857	-13.968180444514225	-17.873355776793808	-4.695517592231934	345.863	2.782	1.237	6.833	71.452	-210.36709244806963	-211.83566284179688	50.15105146888478	216.2624367487091	2.0584042	1.9287137	0.88297564
2017-05-05 20:25:00	2017-05-05 20:35:00	23.32924166611251	-13.9545320476739	-18.025965266165343	-4.9586378920734	346.717	2.252	1.463	6.903	75.686	-164.56359324777932	-172.07525634765625	50.931729990151794	172.26496260821665	2.3876288	2.2886033	0.8713468
2017-05-05 20:55:00	2017-05-05 21:05:00	23.48532238429603	-13.93553643660136	-18.18189017107764	-5.174875560526398	353.346	2.633	2.297	6.592	73.769	-271.8392788306215	-271.9717102050781	48.975326110399195	276.2158143241844	2.7859676	2.75924	0.7205787
