Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	ionVx_gse_avg(km/s)	ionVx_gse_med(km/s)	ionVx_gse_std(km/s)	ionVx_gse_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2015-10-24 12:05:00	2015-10-24 12:15:00	11.932172255728894	9.353199361985656	6.054930133243796	-4.269747708884149	324.917	0.683	-3.0	4.285	-103.98601	-104.51915	11.193133	104.586685	18.759693	18.916082	1.4386271
2015-10-25 05:55:00	2015-10-25 06:05:00	10.584679893294933	9.907228665788804	3.236576136892804	-1.84524672815072	321.364	2.695	-3.762	4.608	-107.43009	-106.59189	7.9638376	107.72488	58.728592	58.136887	3.058685
2015-10-25 16:10:00	2015-10-25 16:20:00	10.331914150812844	6.667471550896619	7.020966544633448	-3.6051204809120887	323.851	-6.972	-3.502	4.977	-96.92059	-103.61465	25.379688	100.18848	28.209785	32.473984	10.470036
2015-10-25 16:40:00	2015-10-25 16:50:00	9.984374017249218	6.197701230114877	7.039628263383857	-3.423057192233975	319.234	-7.627	-3.673	4.302	-84.97289	-104.29121	40.457565	94.11273	22.581385	28.589476	13.389283
2015-10-25 17:10:00	2015-10-25 17:20:00	9.59774023143274	5.696761291232128	7.017893557838722	-3.226456509185611	322.641	-7.48	-3.3	4.327	-84.97289	-104.29121	40.457565	94.11273	22.581385	28.589476	13.389283
2015-10-25 18:20:00	2015-10-25 18:30:00	8.526954245694332	4.400075320815144	6.775051402701837	-2.728339144923931	319.092	-6.45	-3.795	4.373	-84.97289	-104.29121	40.457565	94.11273	22.581385	28.589476	13.389283
2015-10-25 19:10:00	2015-10-25 19:20:00	7.594619115712637	3.356178580749397	6.393779056077904	-2.3516297100339973	321.595	-6.187	-3.727	4.71	-84.97289	-104.29121	40.457565	94.11273	22.581385	28.589476	13.389283
2015-10-25 19:40:00	2015-10-25 19:50:00	6.955066635046605	2.679027928692145	6.05815546839126	-2.1190036278585183	322.7	-6.232	-3.56	4.675	-84.97289	-104.29121	40.457565	94.11273	22.581385	28.589476	13.389283
2015-10-26 03:25:00	2015-10-26 03:35:00	8.71029398671205	8.574497962857206	1.4096041331911735	-0.5979594229326938	337.118	-5.36	-1.717	4.0	-6.1438084	-5.9950485	5.644874	8.343319	1.233327	1.2390692	0.046604782
2015-10-26 04:25:00	2015-10-26 04:35:00	9.60994882397255	9.299195835130805	2.18158325011268	-1.0557183807107655	345.292	-4.612	-1.387	5.28	-5.0097485	-5.772907	6.545345	8.242518	1.2296185	1.226732	0.027520843
