Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	ionVx_gsm_avg(km/s)	ionVx_gsm_med(km/s)	ionVx_gsm_std(km/s)	ionVx_gsm_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2018-04-05 05:45:00	2018-04-05 05:55:00	23.87397689352865	1.9785303172792128	-23.750695357983208	-1.3969139514715334	64.1	-2.283	4.175	2.013	-344.65299143448067	-345.938720703125	7.009250049356399	344.7242580541593	8.246065	8.154874	1.0199717
2018-04-05 06:15:00	2018-04-05 06:25:00	24.008051922192696	2.127048238885229	-23.89677384061565	-0.8952509497167246	77.519	-2.117	4.543	0.973	-344.65299143448067	-345.938720703125	7.009250049356399	344.7242580541593	8.246065	8.154874	1.0199717
2018-04-06 07:30:00	2018-04-06 07:40:00	21.11642869672827	7.726917580932233	-19.632850013990844	0.8642097618597476	80.495	-3.477	1.612	0.328	-386.43389550963445	-387.2928466796875	7.08208063495411	386.4987858517424	6.832016	6.7339573	0.9892801
2018-04-06 08:25:00	2018-04-06 08:35:00	20.62243721263823	7.814168090762096	-19.03401153528556	1.3886412787498408	66.408	-1.523	2.413	1.032	-382.36280260587995	-384.6810302734375	10.866040572267007	382.51716779033757	7.9743853	8.317032	1.4828303
2018-04-06 08:55:00	2018-04-06 09:05:00	20.338420712563547	7.855832389010774	-18.691384263946222	1.602511757002106	64.936	-2.408	3.047	1.387	-383.59281015037595	-384.5177917480469	8.363617764383807	383.68397686269236	7.0273986	7.243448	0.925272
2018-04-06 09:25:00	2018-04-06 09:35:00	20.04377981333892	7.893053623929814	-18.33966685653588	1.7630662830537618	52.539	-3.86	2.295	1.762	-362.96124932999004	-364.0102233886719	9.763538661645724	363.09254357860976	4.9269347	4.9772463	0.9919587
2018-04-06 09:55:00	2018-04-06 10:05:00	19.73822403709924	7.925608025525668	-17.980140756257505	1.869753903776128	64.105	-3.738	2.415	1.172	-374.5685059970483	-375.45245361328125	9.539417064309541	374.68996005069	6.433834	6.368605	0.9139798
2018-04-06 10:25:00	2018-04-06 10:35:00	19.421436555961577	7.953251647883207	-17.61361048582501	1.9230389954745075	54.276	-4.082	1.512	1.108	-367.61045802984023	-368.0797119140625	10.49321246573219	367.7601886566298	5.597866	5.6020427	0.80399406
2018-04-06 10:55:00	2018-04-06 11:05:00	19.09306990926456	7.975716587350881	-17.240347158370145	1.924348500474047	61.538	-3.625	2.258	1.188	-355.09727328881286	-356.19287109375	11.569398521783812	355.285694166407	6.364022	6.2586875	1.0940282
2018-04-06 11:25:00	2018-04-06 11:35:00	18.75275283010372	7.992710326605281	-16.860078398364305	1.8760246102391784	64.852	-3.572	2.543	1.192	-357.63624446553393	-359.793212890625	11.442051511849868	357.8192335498624	6.3831196	6.3295293	1.3342978
2018-04-06 12:15:00	2018-04-06 12:25:00	18.15788939356739	8.007987255067635	-16.208316890013915	1.694321348954668	69.007	-2.523	2.938	1.127	-339.77604857487466	-339.83917236328125	14.844400635099532	340.1001608576081	5.7928076	5.621723	1.7948996
2018-04-06 12:45:00	2018-04-06 12:55:00	17.783630383929232	8.008726843251639	-15.804136801195774	1.5316778182098378	59.195	-3.363	2.31	1.372	-338.2710655554017	-344.11692810058594	17.47427185494833	338.7221043404866	6.3953166	6.5291224	1.9260099
2018-04-06 13:15:00	2018-04-06 13:25:00	17.39574753551727	8.002638980754295	-15.387839051901668	1.3352735891250826	82.999	-3.573	2.752	0.34	-339.8654509587074	-339.2604522705078	15.419216656815093	340.215045225333	6.2001443	6.0062494	1.7426838
2018-04-06 13:45:00	2018-04-06 13:55:00	16.993675568218958	7.989251869942066	-14.957287424227207	1.111272874430946	70.516	-3.9	2.308	0.808	-329.8845071365584	-331.539306640625	16.341504707802923	330.2890140844003	5.2700315	5.0163684	1.5784634
2018-04-07 23:55:00	2018-04-08 00:05:00	23.47244999537001	0.5354649137058797	-22.711440014901072	-5.904133669179128	90.116	2.875	2.065	0.02	-365.1820302934789	-365.21360778808594	1.0632960604643342	365.1835782832787	7.039857	7.039921	0.30158862
2018-04-08 00:45:00	2018-04-08 00:55:00	23.728879096116003	0.7745835243251272	-23.042834905654782	-5.611219578890332	59.022	3.547	1.448	0.838	-367.3350380345395	-367.3263244628906	1.0328377712562369	367.33649004924393	6.425214	6.4222803	0.24745819
2018-04-14 10:55:00	2018-04-14 11:05:00	23.95679666381118	3.550387773117357	-23.566277830902333	2.4398864047184348	45.706	3.987	1.237	1.188	-373.37320338657923	-374.1393585205078	6.135009152903327	373.42360308965755	4.233145	4.2622557	0.630848
2018-04-18 10:15:00	2018-04-18 10:25:00	7.54993271343439	-5.127922455933281	-5.523150035954218	0.4435282291316232	127.951	3.365	2.078	-1.578	5.617795320513696	3.519202947616577	17.870771675410705	18.73296838565226	1.6221657	1.6370138	0.13529582
