Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)
2015-12-31 22:45:00	2015-12-31 22:55:00	10.779062837027432	8.113191373922726	-6.580268173517221	-2.657565816002656	171.652	4.743	-1.675	-15.09	69.432
2015-12-31 23:15:00	2015-12-31 23:25:00	11.038505652647167	8.503111713648858	-6.508897812496911	-2.6792406524795767	171.489	5.023	-1.61	-14.757	68.086
2015-12-31 23:45:00	2015-12-31 23:55:00	11.265112443704666	8.861502115128166	-6.421887745605429	-2.67102356923042	170.656	5.197	-1.342	-14.493	67.177
2016-01-01 00:15:00	2016-01-01 00:25:00	11.460035385731054	9.188997643031229	-6.320971710906899	-2.6341183065352745	167.594	4.552	-0.492	-14.473	69.392
2016-01-01 00:45:00	2016-01-01 00:55:00	11.624218535249334	9.486082770059229	-6.20716032136362	-2.570294569935572	171.037	5.833	-1.165	-13.702	63.843
2016-01-01 01:35:00	2016-01-01 01:45:00	11.831546746523202	9.914527024190424	-5.989542995116953	-2.410727197756549	175.84	6.045	-1.982	-13.147	62.324
2016-01-01 02:30:00	2016-01-01 02:40:00	11.966401536391896	10.290239948627702	-5.707756402767015	-2.173892809443993	176.457	5.33	-1.655	-12.768	64.416
2016-01-01 03:00:00	2016-01-01 03:10:00	11.999520890099534	10.45293288409628	-5.533404374335933	-2.026003356142103	169.4	4.152	0.215	-12.925	69.171
2016-01-01 03:30:00	2016-01-01 03:40:00	12.004307005244003	10.585572131830874	-5.343051779653762	-1.87066894758253	167.596	3.642	0.908	-12.998	71.371
2016-01-01 04:35:00	2016-01-01 04:45:00	11.917408370234128	10.76807622474712	-4.87100222705966	-1.5313610230459356	172.023	3.563	0.577	-12.553	71.119
2016-01-01 05:05:00	2016-01-01 05:15:00	11.832034714008492	10.802695144925858	-4.624159969991482	-1.3836740318196403	180.971	3.602	-1.005	-12.082	70.325
2016-01-01 05:35:00	2016-01-01 05:45:00	11.717611610430552	10.804947790079176	-4.358711016090221	-1.247301001450932	196.46	3.875	-3.687	-10.83	67.939
2016-01-01 07:15:00	2016-01-01 07:25:00	11.118767421665028	10.56480331725998	-3.34450299693491	-0.908155605614792	207.205	2.465	-4.348	-9.337	73.221
2016-01-01 07:45:00	2016-01-01 07:55:00	10.870576947807985	10.412897242938625	-3.00422153224068	-0.8450579841641669	211.025	3.215	-4.833	-9.117	69.365
2016-01-01 08:15:00	2016-01-01 08:25:00	10.588657209496722	10.220741374863891	-2.648860669728098	-0.7987489670130549	213.767	3.437	-5.102	-8.925	68.164
2016-01-01 08:45:00	2016-01-01 08:55:00	10.271424444234713	9.985822904341903	-2.279299785355836	-0.7671488286975118	215.506	4.112	-5.023	-8.462	64.039
2016-01-18 16:40:00	2016-01-18 16:50:00	7.257515471298329	1.7391798287791385	-6.787209635471318	-1.891055465224724	143.257	-1.563	2.558	-5.205	65.446
2016-01-20 08:10:00	2016-01-20 08:20:00	8.984359215077125	8.204346940428316	-3.508209386162093	-1.047592713167922	150.241	10.242	5.037	-10.583	60.245
2016-01-20 09:05:00	2016-01-20 09:15:00	8.042385336434814	7.587609428020688	-2.5399699335322508	-0.8084885627184552	146.639	6.93	6.902	-11.828	75.009
2016-01-20 09:35:00	2016-01-20 09:45:00	7.451256731401613	7.152141273120807	-1.970183207637613	-0.6949100216268066	147.247	7.433	6.877	-11.713	73.283
2016-01-20 16:25:00	2016-01-20 16:35:00	7.231239071396281	1.4874755475246593	-6.812544290848326	-1.9138916430781543	181.138	8.217	-2.443	-11.14	54.72
2016-01-20 21:00:00	2016-01-20 21:10:00	11.061115200712376	5.867094972503175	-8.326771591424551	-4.311424690602942	186.592	1.445	-5.053	-9.777	75.986
2016-01-28 07:50:00	2016-01-28 08:00:00	8.368865765994327	7.375329579467786	-3.7632581876295936	-1.2155039149014473	148.949	3.408	2.78	-6.453	74.582
2016-01-28 08:20:00	2016-01-28 08:30:00	7.813165021319815	7.062105650101412	-3.1831359549488654	-1.0181271519421735	161.044	4.057	1.477	-6.823	67.075
2016-01-31 07:05:00	2016-01-31 07:15:00	8.76851137030609	7.353785473732579	-4.5088570345422365	-1.5735794031186865	135.186	3.118	4.147	-6.055	81.479
2016-01-31 07:35:00	2016-01-31 07:45:00	8.25441982532147	7.119594751882029	-3.9592250711320767	-1.3298041765083026	135.987	2.52	4.028	-5.73	84.6
2016-01-31 15:05:00	2016-01-31 15:15:00	7.182913408655986	0.1538423556965969	-6.888299252691868	-2.0291619455330268	148.309	2.075	2.18	-5.813	81.321
2016-01-31 15:35:00	2016-01-31 15:45:00	7.798977517477916	0.6259036384476286	-7.404475941508292	-2.3668760696499844	161.551	2.272	0.762	-6.877	76.675
2016-01-31 16:05:00	2016-01-31 16:15:00	8.356136979300503	1.091131682468099	-7.829560899137587	-2.707180705567699	138.747	1.388	3.72	-7.023	88.224
2016-01-31 17:35:00	2016-01-31 17:45:00	9.73029514645085	2.422805505944074	-8.663177079555417	-3.708771747970046	141.495	3.3	2.932	-7.515	78.09
2016-01-31 18:05:00	2016-01-31 18:15:00	10.10241180743079	2.841237958333368	-8.821025503466117	-4.021532720336278	135.753	3.362	3.522	-7.283	79.283
2016-01-31 18:35:00	2016-01-31 18:45:00	10.436311008891236	3.2457395475400337	-8.9304077811746	-4.315885516608383	136.135	3.42	3.373	-7.515	78.729
2016-01-31 19:05:00	2016-01-31 19:15:00	10.734082286386808	3.635840286226848	-8.99753488397358	-4.587266723583601	135.406	3.603	3.367	-7.647	77.872
2016-01-31 19:35:00	2016-01-31 19:45:00	10.997450609072692	4.011146707005192	-9.028255016212333	-4.831446734355786	136.489	3.437	3.213	-8.127	78.853
2016-01-31 20:05:00	2016-01-31 20:15:00	11.227842684718455	4.371305932636004	-9.02804193571905	-5.044643208108368	138.031	3.268	2.943	-8.512	79.424
2016-01-31 20:35:00	2016-01-31 20:45:00	11.426436275651858	4.715981079305574	-9.001944640138868	-5.223597903131336	141.06	2.982	2.42	-8.962	80.016
2016-01-31 22:05:00	2016-01-31 22:15:00	11.8401910479254	5.653624949836716	-8.810924724502042	-5.531068467459853	166.306	5.105	-1.165	-5.775	48.993
2016-01-31 22:35:00	2016-01-31 22:45:00	11.919519119008577	5.932764641318062	-8.72068569494922	-5.552065894014138	163.091	5.263	-1.018	-6.358	51.907
2016-01-31 23:05:00	2016-01-31 23:15:00	11.970233486730436	6.194463500510153	-8.620832584050554	-5.5312715334154	149.637	4.858	0.628	-7.447	61.981
2016-01-31 23:35:00	2016-01-31 23:45:00	11.992548778973983	6.43820205407938	-8.512351942526095	-5.468936352553904	142.761	4.97	1.69	-7.927	65.784
2016-02-01 00:50:00	2016-02-01 01:00:00	11.92441188740684	6.96494484319638	-8.202182313380087	-5.138466306896098	141.013	1.258	2.037	-8.383	88.24
2016-02-01 03:35:00	2016-02-01 03:45:00	11.134198929116913	7.651599041616438	-7.185107339459802	-3.7142355968216423	153.703	4.167	0.743	-7.393	66.389
2016-02-01 04:35:00	2016-02-01 04:45:00	10.612213680520366	7.708516070498085	-6.6148977966302285	-3.072255568695495	158.913	6.135	0.42	-6.45	52.729
2016-02-01 05:45:00	2016-02-01 05:55:00	9.824297212146272	7.611139530809485	-5.756301256855497	-2.334524029360381	147.623	5.218	2.305	-6.927	64.549
2016-02-01 06:15:00	2016-02-01 06:25:00	9.421548659246746	7.5058578278356896	-5.317439057694692	-2.0371690367850355	148.11	5.11	2.35	-6.7	64.603
2016-02-02 22:00:00	2016-02-02 22:10:00	11.86816894934512	5.404600476715655	-8.904709314274832	-5.687560042467351	174.078	-6.013	-2.83	-7.673	62.519
2016-02-02 23:00:00	2016-02-02 23:10:00	11.981020456154903	5.940305711488917	-8.709889777816032	-5.691576810820755	158.886	-6.272	-0.753	-7.622	54.894
