Start_str	End_str	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2017-03-23 23:35:00	2017-03-23 23:45:00	22.881	-2.423	3.092	7.297
2017-03-24 00:05:00	2017-03-24 00:15:00	31.456	-4.593	3.545	5.897
2017-03-24 05:10:00	2017-03-24 05:20:00	34.801	-3.877	3.045	4.375
2017-03-26 05:45:00	2017-03-26 05:55:00	25.153	-3.187	0.507	1.098
2017-03-26 06:15:00	2017-03-26 06:25:00	22.428	-3.1	0.492	1.17
2017-03-26 06:45:00	2017-03-26 06:55:00	33.82	-2.777	0.817	1.198
2017-03-30 10:05:00	2017-03-30 10:15:00	18.406	2.508	1.68	5.05
2017-04-05 01:15:00	2017-04-05 01:25:00	38.56	3.648	4.672	5.835
2017-04-07 11:25:00	2017-04-07 11:35:00	23.406	4.783	0.627	1.46
2017-04-07 11:55:00	2017-04-07 12:05:00	8.511	4.79	0.21	1.382
2017-04-07 12:25:00	2017-04-07 12:35:00	16.681	4.618	0.44	1.463
2017-04-09 22:10:00	2017-04-09 22:20:00	43.466	2.457	5.183	5.442
2017-04-10 00:45:00	2017-04-10 00:55:00	42.305	1.767	6.068	6.667
2017-04-10 01:15:00	2017-04-10 01:25:00	41.926	2.955	5.575	6.205
2017-04-10 01:45:00	2017-04-10 01:55:00	41.209	4.597	4.723	5.37
2017-04-10 04:10:00	2017-04-10 04:20:00	40.513	5.227	3.775	4.418
2017-04-10 04:40:00	2017-04-10 04:50:00	37.775	5.07	3.558	4.595
2017-04-10 05:10:00	2017-04-10 05:20:00	37.679	4.675	3.593	4.657
2017-04-10 06:20:00	2017-04-10 06:30:00	42.577	5.437	4.277	4.655
2017-04-10 06:50:00	2017-04-10 07:00:00	42.359	5.69	3.99	4.363
2017-04-10 07:20:00	2017-04-10 07:30:00	35.416	6.243	3.02	4.245
2017-04-10 08:20:00	2017-04-10 08:30:00	42.701	5.938	3.463	3.66
