Start_str	End_str	Clang_avg	Bx_avg(nT)
2017-03-13 21:10:00	2017-03-13 21:20:00	287.354	3.138
2017-03-13 21:40:00	2017-03-13 21:50:00	269.572	2.793
2017-03-13 22:45:00	2017-03-13 22:55:00	282.751	2.797
2017-03-14 23:05:00	2017-03-14 23:15:00	227.626	2.15
2017-03-15 21:50:00	2017-03-15 22:00:00	233.297	0.407
2017-03-16 09:35:00	2017-03-16 09:45:00	305.291	-2.907
2017-03-17 08:45:00	2017-03-17 08:55:00	295.587	-2.1
2017-03-17 22:30:00	2017-03-17 22:40:00	259.547	-2.188
2017-03-23 16:25:00	2017-03-23 16:35:00	285.632	-4.085
2017-03-27 02:20:00	2017-03-27 02:30:00	244.129	4.823
2017-03-27 20:15:00	2017-03-27 20:25:00	264.939	5.198
2017-03-29 10:15:00	2017-03-29 10:25:00	309.338	3.95
2017-03-30 08:40:00	2017-03-30 08:50:00	275.899	3.01
2017-04-01 21:40:00	2017-04-01 21:50:00	241.584	1.868
2017-04-01 22:30:00	2017-04-01 22:40:00	283.89	2.308
2017-04-01 23:00:00	2017-04-01 23:10:00	248.427	2.055
2017-04-01 23:30:00	2017-04-01 23:40:00	242.607	2.28
2017-04-02 00:00:00	2017-04-02 00:10:00	240.811	1.177
2017-04-02 00:30:00	2017-04-02 00:40:00	248.858	1.523
2017-04-02 08:25:00	2017-04-02 08:35:00	307.239	3.378
2017-04-02 08:55:00	2017-04-02 09:05:00	286.971	3.62
2017-04-02 10:00:00	2017-04-02 10:10:00	308.757	4.717
2017-04-03 14:15:00	2017-04-03 14:25:00	234.573	-3.652
2017-04-05 04:35:00	2017-04-05 04:45:00	307.704	-3.127
2017-04-06 03:40:00	2017-04-06 03:50:00	306.948	4.125
2017-04-06 07:30:00	2017-04-06 07:40:00	273.263	2.567
2017-04-06 09:40:00	2017-04-06 09:50:00	249.149	2.727
2017-04-06 12:40:00	2017-04-06 12:50:00	225.418	1.432
2017-04-07 02:25:00	2017-04-07 02:35:00	236.064	3.025
2017-04-07 03:45:00	2017-04-07 03:55:00	228.486	2.737
2017-04-08 00:00:00	2017-04-08 00:10:00	276.829	4.398
2017-04-08 00:30:00	2017-04-08 00:40:00	292.182	6.723
2017-04-11 15:00:00	2017-04-11 15:10:00	247.758	4.26
2017-04-11 15:35:00	2017-04-11 15:45:00	291.657	5.948
2017-04-11 16:05:00	2017-04-11 16:15:00	285.806	5.983
2017-04-12 09:50:00	2017-04-12 10:00:00	256.552	2.785
2017-04-12 10:20:00	2017-04-12 10:30:00	249.282	3.052
2017-04-13 02:35:00	2017-04-13 02:45:00	257.778	3.188
2017-04-13 03:05:00	2017-04-13 03:15:00	260.465	3.2
2017-04-13 03:35:00	2017-04-13 03:45:00	270.296	3.397
2017-04-13 04:05:00	2017-04-13 04:15:00	251.095	3.15
2017-04-13 04:35:00	2017-04-13 04:45:00	243.872	3.057
2017-04-13 05:05:00	2017-04-13 05:15:00	245.467	3.075
2017-04-13 10:00:00	2017-04-13 10:10:00	287.524	3.213
2017-04-13 12:15:00	2017-04-13 12:25:00	250.145	2.325
2017-04-13 13:20:00	2017-04-13 13:30:00	239.467	1.913
2017-04-15 04:15:00	2017-04-15 04:25:00	230.897	2.102
2017-04-15 10:40:00	2017-04-15 10:50:00	296.56	4.563
2017-04-15 17:00:00	2017-04-15 17:10:00	238.429	2.752
2017-04-15 17:30:00	2017-04-15 17:40:00	244.618	3.112
2017-04-15 18:00:00	2017-04-15 18:10:00	234.236	3.013
2017-04-15 18:30:00	2017-04-15 18:40:00	238.772	3.308
2017-04-15 19:00:00	2017-04-15 19:10:00	252.011	3.622
2017-04-15 19:30:00	2017-04-15 19:40:00	248.838	3.55
2017-04-15 20:00:00	2017-04-15 20:10:00	254.61	3.783
2017-04-15 20:30:00	2017-04-15 20:40:00	276.603	3.46
2017-04-15 21:00:00	2017-04-15 21:10:00	279.708	3.71
2017-04-15 21:30:00	2017-04-15 21:40:00	287.467	3.632
2017-04-15 22:00:00	2017-04-15 22:10:00	251.135	4.098
2017-04-15 22:30:00	2017-04-15 22:40:00	246.433	4.073
2017-04-16 02:45:00	2017-04-16 02:55:00	226.03	2.525
2017-04-16 04:40:00	2017-04-16 04:50:00	295.997	2.262
2017-04-17 01:45:00	2017-04-17 01:55:00	257.097	2.703
2017-04-17 02:15:00	2017-04-17 02:25:00	261.17	2.713
2017-04-17 02:45:00	2017-04-17 02:55:00	263.986	2.688
2017-04-17 03:15:00	2017-04-17 03:25:00	272.82	2.58
2017-04-17 04:25:00	2017-04-17 04:35:00	276.292	2.377
2017-04-17 05:50:00	2017-04-17 06:00:00	230.8	-2.495
2017-04-17 06:40:00	2017-04-17 06:50:00	235.663	-1.488
2017-04-21 09:55:00	2017-04-21 10:05:00	303.624	-3.942
2017-04-21 18:30:00	2017-04-21 18:40:00	264.961	4.78
2017-04-23 08:35:00	2017-04-23 08:45:00	255.68	4.292
2017-04-23 10:35:00	2017-04-23 10:45:00	301.402	1.722
2017-04-25 18:15:00	2017-04-25 18:25:00	276.322	3.562
2017-04-25 19:10:00	2017-04-25 19:20:00	282.755	2.278
2017-04-25 19:40:00	2017-04-25 19:50:00	274.521	3.023
2017-04-25 20:10:00	2017-04-25 20:20:00	255.372	3.837
2017-04-25 21:25:00	2017-04-25 21:35:00	245.298	3.563
2017-04-25 21:55:00	2017-04-25 22:05:00	257.706	2.065
2017-04-25 22:25:00	2017-04-25 22:35:00	269.373	0.795
2017-04-25 22:55:00	2017-04-25 23:05:00	256.679	2.7
2017-04-26 02:05:00	2017-04-26 02:15:00	259.516	2.608
2017-04-26 08:30:00	2017-04-26 08:40:00	266.025	3.132
2017-04-26 09:05:00	2017-04-26 09:15:00	261.448	3.425
2017-04-26 20:20:00	2017-04-26 20:30:00	283.704	2.733
2017-04-26 23:05:00	2017-04-26 23:15:00	241.874	2.447
2017-04-26 23:35:00	2017-04-26 23:45:00	249.161	2.27
2017-04-27 00:25:00	2017-04-27 00:35:00	243.279	1.803
2017-04-27 00:55:00	2017-04-27 01:05:00	251.958	1.343
2017-04-27 01:25:00	2017-04-27 01:35:00	252.182	2.753
2017-04-27 01:55:00	2017-04-27 02:05:00	254.683	3.012
2017-04-27 03:05:00	2017-04-27 03:15:00	254.503	3.095
2017-04-28 18:05:00	2017-04-28 18:15:00	239.584	-1.122
2017-04-28 18:35:00	2017-04-28 18:45:00	232.523	0.993
2017-04-28 19:45:00	2017-04-28 19:55:00	251.164	1.562
2017-04-30 01:45:00	2017-04-30 01:55:00	283.216	4.06
2017-04-30 04:05:00	2017-04-30 04:15:00	256.109	1.933
2017-04-30 06:05:00	2017-04-30 06:15:00	263.356	3.115
2017-04-30 07:15:00	2017-04-30 07:25:00	239.325	0.105
2017-04-30 08:10:00	2017-04-30 08:20:00	258.664	1.51
2017-05-04 07:50:00	2017-05-04 08:00:00	312.783	3.557
2017-05-04 08:45:00	2017-05-04 08:55:00	311.424	3.693
2017-05-04 09:35:00	2017-05-04 09:45:00	310.97	3.468
2017-05-04 12:10:00	2017-05-04 12:20:00	289.14	2.537
2017-05-05 03:25:00	2017-05-05 03:35:00	306.666	1.297
2017-05-05 06:00:00	2017-05-05 06:10:00	307.279	1.118
2017-05-05 06:30:00	2017-05-05 06:40:00	312.971	0.875
2017-05-07 04:55:00	2017-05-07 05:05:00	287.31	-1.043
2017-05-07 09:30:00	2017-05-07 09:40:00	238.808	0.995
2017-05-07 20:00:00	2017-05-07 20:10:00	272.917	-0.303
2017-05-07 20:30:00	2017-05-07 20:40:00	286.512	1.262
2017-05-08 06:25:00	2017-05-08 06:35:00	225.351	1.117
2017-05-08 07:20:00	2017-05-08 07:30:00	263.449	2.723
2017-05-08 07:50:00	2017-05-08 08:00:00	281.901	3.985
2017-05-08 08:20:00	2017-05-08 08:30:00	264.621	3.487
2017-05-08 15:40:00	2017-05-08 15:50:00	271.555	3.255
2017-05-08 16:55:00	2017-05-08 17:05:00	273.465	4.113
2017-05-10 00:50:00	2017-05-10 01:00:00	289.124	2.542
2017-05-10 01:20:00	2017-05-10 01:30:00	261.179	0.85
2017-05-10 01:50:00	2017-05-10 02:00:00	252.873	2.268
2017-05-10 02:50:00	2017-05-10 03:00:00	277.325	1.507
2017-05-10 03:20:00	2017-05-10 03:30:00	270.291	0.973
2017-05-10 03:50:00	2017-05-10 04:00:00	288.26	0.175
2017-05-10 05:15:00	2017-05-10 05:25:00	301.834	1.438
2017-05-10 05:45:00	2017-05-10 05:55:00	292.026	1.815
2017-05-10 06:15:00	2017-05-10 06:25:00	294.702	1.567
2017-05-10 07:15:00	2017-05-10 07:25:00	307.143	2.183
2017-05-10 07:45:00	2017-05-10 07:55:00	305.838	2.412
2017-05-10 08:15:00	2017-05-10 08:25:00	313.082	2.717
2017-05-10 08:45:00	2017-05-10 08:55:00	305.42	2.555
2017-05-12 08:50:00	2017-05-12 09:00:00	256.62	2.852
2017-05-12 17:00:00	2017-05-12 17:10:00	231.638	3.575
2017-05-12 19:05:00	2017-05-12 19:15:00	228.279	4.127
2017-05-12 22:05:00	2017-05-12 22:15:00	238.195	4.328
2017-05-12 22:35:00	2017-05-12 22:45:00	245.814	4.327
2017-05-12 23:05:00	2017-05-12 23:15:00	257.454	4.378
2017-05-12 23:35:00	2017-05-12 23:45:00	257.04	4.588
2017-05-13 00:05:00	2017-05-13 00:15:00	258.796	4.735
2017-05-13 01:30:00	2017-05-13 01:40:00	261.802	4.452
2017-05-13 02:35:00	2017-05-13 02:45:00	256.672	3.893
2017-05-13 13:50:00	2017-05-13 14:00:00	234.326	-2.107
2017-05-18 15:55:00	2017-05-18 16:05:00	312.767	-6.623
2017-05-19 22:35:00	2017-05-19 22:45:00	280.711	3.792
2017-05-21 00:30:00	2017-05-21 00:40:00	250.722	3.632
2017-05-21 01:25:00	2017-05-21 01:35:00	268.209	2.61
2017-05-21 05:55:00	2017-05-21 06:05:00	253.786	1.69
2017-05-21 06:50:00	2017-05-21 07:00:00	253.356	4.75
2017-05-21 11:00:00	2017-05-21 11:10:00	257.073	2.71
2017-05-21 20:45:00	2017-05-21 20:55:00	250.782	1.283
2017-05-21 21:25:00	2017-05-21 21:35:00	253.385	1.915
2017-05-22 14:50:00	2017-05-22 15:00:00	238.512	2.322
2017-05-22 15:35:00	2017-05-22 15:45:00	234.971	4.053
2017-05-22 16:20:00	2017-05-22 16:30:00	265.53	3.512
2017-05-23 10:55:00	2017-05-23 11:05:00	239.044	4.093
2017-05-23 12:25:00	2017-05-23 12:35:00	241.489	3.923
2017-05-23 13:20:00	2017-05-23 13:30:00	254.347	2.715
2017-05-23 14:00:00	2017-05-23 14:10:00	230.885	0.612
2017-05-23 16:55:00	2017-05-23 17:05:00	250.311	1.925
2017-05-23 17:25:00	2017-05-23 17:35:00	248.211	1.283
2017-05-23 19:40:00	2017-05-23 19:50:00	250.872	0.177
2017-05-23 20:10:00	2017-05-23 20:20:00	234.751	-0.302
2017-05-23 20:40:00	2017-05-23 20:50:00	238.999	0.667
2017-05-23 21:40:00	2017-05-23 21:50:00	241.714	0.603
2017-05-23 22:10:00	2017-05-23 22:20:00	246.173	0.828
2017-05-23 23:30:00	2017-05-23 23:40:00	266.022	1.028
2017-05-24 02:35:00	2017-05-24 02:45:00	301.51	2.643
2017-05-24 05:05:00	2017-05-24 05:15:00	264.499	2.375
2017-05-24 05:50:00	2017-05-24 06:00:00	291.222	1.357
2017-05-24 06:55:00	2017-05-24 07:05:00	303.042	2.333
2017-05-24 14:45:00	2017-05-24 14:55:00	248.462	2.143
2017-05-24 15:15:00	2017-05-24 15:25:00	249.301	1.32
2017-05-24 16:55:00	2017-05-24 17:05:00	250.612	0.843
2017-05-24 17:25:00	2017-05-24 17:35:00	244.955	0.825
2017-05-24 18:15:00	2017-05-24 18:25:00	250.674	2.642
2017-05-24 18:45:00	2017-05-24 18:55:00	240.852	2.548
2017-05-24 19:15:00	2017-05-24 19:25:00	229.778	2.563
2017-05-24 19:45:00	2017-05-24 19:55:00	245.407	1.743
2017-05-24 20:15:00	2017-05-24 20:25:00	235.308	1.775
2017-05-24 20:45:00	2017-05-24 20:55:00	227.307	2.062
2017-05-24 21:15:00	2017-05-24 21:25:00	225.462	2.087
2017-05-25 11:45:00	2017-05-25 11:55:00	261.603	-1.563
2017-05-25 12:45:00	2017-05-25 12:55:00	287.421	-3.182
2017-05-26 07:15:00	2017-05-26 07:25:00	286.821	1.753
2017-05-26 07:45:00	2017-05-26 07:55:00	286.979	1.385
2017-05-26 08:20:00	2017-05-26 08:30:00	295.381	2.255
2017-05-26 11:50:00	2017-05-26 12:00:00	259.156	-1.257
2017-05-26 12:55:00	2017-05-26 13:05:00	270.853	0.998
2017-05-26 13:35:00	2017-05-26 13:45:00	288.136	1.557
2017-05-26 14:05:00	2017-05-26 14:15:00	280.536	2.05
2017-05-26 14:35:00	2017-05-26 14:45:00	270.734	2.34
2017-05-26 15:05:00	2017-05-26 15:15:00	249.33	2.157
2017-05-26 15:35:00	2017-05-26 15:45:00	276.622	2.878
2017-05-26 16:05:00	2017-05-26 16:15:00	274.413	2.385
2017-05-26 16:35:00	2017-05-26 16:45:00	275.85	2.107
2017-05-26 17:05:00	2017-05-26 17:15:00	266.544	1.952
2017-05-26 17:35:00	2017-05-26 17:45:00	241.164	0.947
2017-05-26 18:05:00	2017-05-26 18:15:00	242.415	0.883
2017-05-27 00:00:00	2017-05-27 00:10:00	226.617	-0.122
2017-05-27 02:30:00	2017-05-27 02:40:00	254.726	1.147
2017-05-27 03:05:00	2017-05-27 03:15:00	269.983	-0.722
2017-05-27 03:35:00	2017-05-27 03:45:00	275.142	-0.05
2017-05-27 10:45:00	2017-05-27 10:55:00	274.884	-0.223
2017-05-27 11:15:00	2017-05-27 11:25:00	278.537	-0.262
2017-05-27 11:45:00	2017-05-27 11:55:00	268.346	0.222
2017-05-27 14:30:00	2017-05-27 14:40:00	264.697	-1.552
2017-05-30 07:40:00	2017-05-30 07:50:00	285.066	3.578
