Start_str	End_str	Clang_avg	Bx_avg(nT)
2016-05-25 05:00:00	2016-05-25 05:10:00	89.087	1.365
2016-05-25 06:55:00	2016-05-25 07:05:00	83.716	2.345
2016-05-25 08:50:00	2016-05-25 09:00:00	88.708	-0.758
2016-05-25 09:20:00	2016-05-25 09:30:00	92.831	-1.182
2016-05-25 09:50:00	2016-05-25 10:00:00	112.024	-3.252
2016-05-25 12:40:00	2016-05-25 12:50:00	130.565	-3.103
2016-05-25 13:35:00	2016-05-25 13:45:00	105.375	-2.803
2016-05-25 14:05:00	2016-05-25 14:15:00	116.268	-2.522
2016-05-25 15:20:00	2016-05-25 15:30:00	76.439	-3.117
2016-05-25 15:50:00	2016-05-25 16:00:00	81.0	-3.09
2016-05-25 16:20:00	2016-05-25 16:30:00	80.203	-2.518
2016-05-25 16:50:00	2016-05-25 17:00:00	81.124	-3.262
2016-05-25 17:20:00	2016-05-25 17:30:00	77.514	-2.997
2016-05-25 17:50:00	2016-05-25 18:00:00	49.591	-1.795
2016-05-25 18:20:00	2016-05-25 18:30:00	69.814	-2.568
2016-05-26 01:40:00	2016-05-26 01:50:00	81.515	-2.96
2016-05-26 02:10:00	2016-05-26 02:20:00	67.922	-2.138
2016-05-26 02:40:00	2016-05-26 02:50:00	69.56	-0.55
2016-05-26 03:10:00	2016-05-26 03:20:00	61.843	-0.347
2016-05-26 03:40:00	2016-05-26 03:50:00	65.997	-0.153
2016-05-26 06:35:00	2016-05-26 06:45:00	77.767	-0.413
2016-05-26 07:05:00	2016-05-26 07:15:00	64.122	-1.707
2016-05-26 07:35:00	2016-05-26 07:45:00	65.452	-1.108
2016-05-26 08:05:00	2016-05-26 08:15:00	72.202	-1.953
2016-05-26 10:10:00	2016-05-26 10:20:00	64.185	-1.708
2016-05-26 10:40:00	2016-05-26 10:50:00	64.522	-1.723
2016-05-26 11:10:00	2016-05-26 11:20:00	71.065	-1.76
2016-05-26 12:15:00	2016-05-26 12:25:00	83.041	-0.822
2016-05-26 12:45:00	2016-05-26 12:55:00	83.387	-0.598
2016-05-26 13:15:00	2016-05-26 13:25:00	75.02	-0.28
2016-05-26 14:25:00	2016-05-26 14:35:00	66.585	-0.497
2016-05-30 12:10:00	2016-05-30 12:20:00	74.224	3.398
