Start_str	End_str	Clang_avg	Bx_avg(nT)
2019-05-18 05:35:00	2019-05-18 05:45:00	112.454	3.988
2019-05-18 06:10:00	2019-05-18 06:20:00	82.804	4.41
2019-05-18 06:40:00	2019-05-18 06:50:00	104.848	4.255
2019-05-20 12:00:00	2019-05-20 12:10:00	92.235	1.023
2019-05-20 17:15:00	2019-05-20 17:25:00	78.465	1.083
2019-05-20 17:45:00	2019-05-20 17:55:00	92.999	1.528
2019-05-20 18:25:00	2019-05-20 18:35:00	76.592	-0.047
2019-05-20 18:55:00	2019-05-20 19:05:00	58.729	-0.575
2019-05-20 19:25:00	2019-05-20 19:35:00	55.939	0.623
2019-05-20 19:55:00	2019-05-20 20:05:00	51.535	1.328
2019-05-20 20:25:00	2019-05-20 20:35:00	56.723	0.537
2019-05-20 23:20:00	2019-05-20 23:30:00	57.046	-0.827
2019-05-21 01:15:00	2019-05-21 01:25:00	78.095	0.382
2019-05-21 02:10:00	2019-05-21 02:20:00	83.737	1.102
2019-05-21 02:55:00	2019-05-21 03:05:00	89.409	1.182
2019-05-21 04:10:00	2019-05-21 04:20:00	55.191	-3.28
2019-05-21 04:40:00	2019-05-21 04:50:00	73.349	-2.565
2019-05-21 05:35:00	2019-05-21 05:45:00	82.35	-2.613
2019-05-21 12:55:00	2019-05-21 13:05:00	98.748	-2.623
2019-05-21 13:25:00	2019-05-21 13:35:00	102.796	-2.652
2019-05-21 15:00:00	2019-05-21 15:10:00	80.311	-0.947
2019-05-21 16:40:00	2019-05-21 16:50:00	79.969	-1.667
2019-05-21 17:10:00	2019-05-21 17:20:00	76.974	-1.04
2019-05-21 17:40:00	2019-05-21 17:50:00	82.336	-0.745
2019-05-21 18:15:00	2019-05-21 18:25:00	62.424	-2.898
2019-05-22 01:20:00	2019-05-22 01:30:00	64.515	-3.257
2019-05-22 01:50:00	2019-05-22 02:00:00	71.73	-3.583
2019-05-22 02:20:00	2019-05-22 02:30:00	61.473	-3.597
2019-05-25 06:10:00	2019-05-25 06:20:00	52.527	-2.727
2019-05-25 06:55:00	2019-05-25 07:05:00	81.862	-2.627
2019-05-25 09:00:00	2019-05-25 09:10:00	95.674	-2.715
2019-05-25 09:30:00	2019-05-25 09:40:00	87.837	-2.56
2019-05-25 10:15:00	2019-05-25 10:25:00	109.273	-3.167
2019-05-25 13:05:00	2019-05-25 13:15:00	72.715	-2.782
2019-05-25 13:55:00	2019-05-25 14:05:00	58.335	-2.337
2019-05-25 14:25:00	2019-05-25 14:35:00	68.926	-1.395
2019-05-25 16:15:00	2019-05-25 16:25:00	103.007	-2.668
