Start_trang	End_trang	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2016-12-15/16:25:00	2016-12-15/16:35:00	281.347	1.56	-2.39	0.472
2016-12-15/17:10:00	2016-12-15/17:20:00	193.408	2.622	-0.372	-1.715
2016-12-16/02:05:00	2016-12-16/02:15:00	141.672	3.373	0.778	-1.04
2016-12-16/02:55:00	2016-12-16/03:05:00	131.087	3.998	1.18	-1.038
2016-12-16/04:45:00	2016-12-16/04:55:00	14.501	2.873	0.45	1.847
2016-12-16/05:25:00	2016-12-16/05:35:00	69.46	3.763	1.115	0.425
2016-12-16/07:25:00	2016-12-16/07:35:00	276.192	-1.723	-3.008	0.332
2016-12-16/10:00:00	2016-12-16/10:10:00	294.037	-1.953	-2.66	1.202
2016-12-16/11:55:00	2016-12-16/12:05:00	299.605	-1.747	-2.032	1.137
2016-12-16/16:45:00	2016-12-16/16:55:00	275.889	-0.607	-2.943	0.275
2016-12-16/18:05:00	2016-12-16/18:15:00	286.085	-0.175	-2.638	0.765
2016-12-16/19:15:00	2016-12-16/19:25:00	276.524	-0.233	-2.663	0.302
2016-12-17/02:20:00	2016-12-17/02:30:00	332.12	-2.622	-0.977	1.918
2016-12-17/03:40:00	2016-12-17/03:50:00	267.522	2.535	-2.137	-0.103
2016-12-17/04:25:00	2016-12-17/04:35:00	244.242	2.573	-1.688	-0.785
2016-12-17/04:55:00	2016-12-17/05:05:00	262.55	2.263	-2.045	-0.252
2016-12-17/05:45:00	2016-12-17/05:55:00	247.712	1.925	-2.237	-0.948
2016-12-17/09:10:00	2016-12-17/09:20:00	67.329	-0.933	3.072	1.298
2016-12-17/15:50:00	2016-12-17/16:00:00	135.619	-4.423	1.925	-2.057
2016-12-18/02:25:00	2016-12-18/02:35:00	100.952	-3.873	3.03	-0.568
2016-12-18/04:30:00	2016-12-18/04:40:00	98.633	-2.697	5.475	-0.783
2016-12-18/06:00:00	2016-12-18/06:10:00	170.658	-3.745	0.787	-4.763
2016-12-18/06:30:00	2016-12-18/06:40:00	168.053	-2.288	1.012	-5.073
2016-12-18/07:00:00	2016-12-18/07:10:00	160.002	-3.977	1.565	-4.347
2016-12-18/13:40:00	2016-12-18/13:50:00	155.509	-2.765	1.125	-2.417
2016-12-18/16:35:00	2016-12-18/16:45:00	142.998	-2.443	2.355	-3.185
2016-12-18/18:20:00	2016-12-18/18:30:00	125.944	-2.132	4.032	-2.937
2016-12-18/18:50:00	2016-12-18/19:00:00	111.16	-3.29	4.25	-1.657
2016-12-19/01:30:00	2016-12-19/01:40:00	71.392	-4.148	4.823	1.598
2016-12-19/05:00:00	2016-12-19/05:10:00	126.137	1.307	4.203	-3.053
2016-12-19/12:35:00	2016-12-19/12:45:00	126.276	0.827	3.562	-2.63
2016-12-19/14:30:00	2016-12-19/14:40:00	118.491	1.098	3.3	-1.795
2016-12-19/15:55:00	2016-12-19/16:05:00	135.542	0.055	3.032	-3.118
2016-12-19/17:45:00	2016-12-19/17:55:00	122.205	-1.845	2.098	-1.302
2016-12-20/02:25:00	2016-12-20/02:35:00	93.457	1.0	3.627	-0.218
2016-12-20/04:25:00	2016-12-20/04:35:00	75.053	-3.008	3.578	0.953
2016-12-20/10:10:00	2016-12-20/10:20:00	102.776	-0.413	5.567	-1.258
2016-12-20/10:40:00	2016-12-20/10:50:00	77.709	-2.142	5.408	1.163
2016-12-20/11:10:00	2016-12-20/11:20:00	87.619	-1.035	5.735	0.222
2016-12-20/12:00:00	2016-12-20/12:10:00	122.222	0.512	4.277	-2.663
2016-12-20/12:30:00	2016-12-20/12:40:00	105.304	-1.117	4.725	-1.307
2016-12-20/14:05:00	2016-12-20/14:15:00	120.113	0.44	5.138	-3.005
2016-12-20/14:55:00	2016-12-20/15:05:00	135.352	2.778	3.998	-4.097
2016-12-20/15:25:00	2016-12-20/15:35:00	141.423	2.932	3.583	-4.468
2016-12-20/15:55:00	2016-12-20/16:05:00	153.95	4.28	2.075	-4.21
2016-12-20/17:10:00	2016-12-20/17:20:00	19.994	-3.898	1.392	4.085
2016-12-21/01:55:00	2016-12-21/02:05:00	73.235	-5.752	4.898	1.41
2016-12-21/14:25:00	2016-12-21/14:35:00	135.588	-7.947	3.42	-3.405
2016-12-21/16:40:00	2016-12-21/16:50:00	126.358	-8.02	6.585	-4.935
2016-12-21/17:15:00	2016-12-21/17:25:00	34.748	-10.572	2.462	3.718
2016-12-21/18:40:00	2016-12-21/18:50:00	105.63	-8.613	7.138	-2.108
2016-12-22/01:15:00	2016-12-22/01:25:00	196.325	-2.638	-1.672	-5.703
2016-12-22/07:50:00	2016-12-22/08:00:00	130.048	-3.325	3.197	-2.675
2016-12-22/08:45:00	2016-12-22/08:55:00	115.579	-2.445	4.582	-2.31
2016-12-22/13:45:00	2016-12-22/13:55:00	117.103	-5.207	3.545	-1.698
2016-12-22/14:30:00	2016-12-22/14:40:00	205.665	-5.538	-1.49	-3.14
2016-12-22/15:10:00	2016-12-22/15:20:00	88.306	-1.815	6.197	0.185
2016-12-23/02:50:00	2016-12-23/03:00:00	183.981	-4.873	-0.16	-2.008
2016-12-23/12:55:00	2016-12-23/13:05:00	124.022	-3.725	3.16	-2.125
2016-12-24/01:05:00	2016-12-24/01:15:00	103.102	-4.22	3.433	-0.835
2016-12-24/01:40:00	2016-12-24/01:50:00	102.199	-3.455	3.712	-0.827
2016-12-24/09:45:00	2016-12-24/09:55:00	66.607	-1.995	4.508	1.968
2016-12-24/10:20:00	2016-12-24/10:30:00	90.312	-1.443	5.097	-0.02
2016-12-24/12:05:00	2016-12-24/12:15:00	57.468	-3.173	4.053	2.595
2016-12-24/14:15:00	2016-12-24/14:25:00	79.549	-3.117	4.75	0.968
2016-12-25/00:50:00	2016-12-25/01:00:00	47.07	0.022	4.865	4.517
2016-12-25/08:25:00	2016-12-25/08:35:00	113.823	-3.635	4.747	-2.07
2016-12-25/11:55:00	2016-12-25/12:05:00	186.694	-4.765	-0.318	-2.473
2016-12-27/10:15:00	2016-12-27/10:25:00	98.583	-3.642	2.293	-0.305
2016-12-27/10:50:00	2016-12-27/11:00:00	101.129	-3.658	2.165	-0.425
2016-12-27/15:40:00	2016-12-27/15:50:00	34.407	-3.527	1.532	2.207
2016-12-28/12:55:00	2016-12-28/13:05:00	33.867	-3.123	0.913	1.322
2016-12-28/15:20:00	2016-12-28/15:30:00	110.864	-2.46	1.775	-0.673
2016-12-29/00:30:00	2016-12-29/00:40:00	160.294	-1.797	1.09	-3.007
2016-12-29/02:00:00	2016-12-29/02:10:00	162.13	-2.822	0.462	-1.38
2016-12-29/03:20:00	2016-12-29/03:30:00	85.858	-0.058	3.478	0.252
2016-12-29/06:50:00	2016-12-29/07:00:00	98.706	2.863	2.49	-0.407
2016-12-29/07:20:00	2016-12-29/07:30:00	112.471	2.737	2.262	-0.915
2016-12-29/07:55:00	2016-12-29/08:05:00	109.435	2.175	2.76	-0.983
2016-12-29/08:25:00	2016-12-29/08:35:00	116.774	1.562	3.137	-1.587
2016-12-29/09:45:00	2016-12-29/09:55:00	167.639	-3.47	0.453	-1.842
2016-12-29/10:40:00	2016-12-29/10:50:00	133.979	1.54	1.923	-1.855
2016-12-29/11:10:00	2016-12-29/11:20:00	163.366	-4.312	0.618	-2.077
2016-12-29/13:10:00	2016-12-29/13:20:00	148.879	-4.208	1.598	-2.637
2016-12-29/13:40:00	2016-12-29/13:50:00	146.205	-3.548	1.872	-2.79
2016-12-29/14:10:00	2016-12-29/14:20:00	165.229	-3.518	0.9	-3.415
2016-12-29/14:40:00	2016-12-29/14:50:00	140.276	-2.925	2.633	-3.127
2016-12-29/15:10:00	2016-12-29/15:20:00	139.375	-2.163	2.915	-3.403
2016-12-29/16:15:00	2016-12-29/16:25:00	156.645	-2.83	1.468	-3.423
2016-12-29/16:45:00	2016-12-29/16:55:00	120.145	-2.992	3.305	-1.915
2016-12-29/17:15:00	2016-12-29/17:25:00	101.056	-2.297	4.187	-0.812
2016-12-29/17:45:00	2016-12-29/17:55:00	96.744	-2.458	3.865	-0.472
2016-12-30/00:40:00	2016-12-30/00:50:00	86.965	-1.25	2.725	0.14
2016-12-30/03:05:00	2016-12-30/03:15:00	89.687	-1.088	2.903	-0.042
2016-12-30/08:10:00	2016-12-30/08:20:00	95.654	0.837	3.533	-0.348
2016-12-30/08:40:00	2016-12-30/08:50:00	89.655	1.407	3.237	0.03
2016-12-30/10:45:00	2016-12-30/10:55:00	96.115	1.325	3.33	-0.36
2016-12-30/12:00:00	2016-12-30/12:10:00	98.356	1.835	2.902	-0.43
2016-12-30/14:15:00	2016-12-30/14:25:00	92.622	1.298	2.897	-0.127
2016-12-30/14:55:00	2016-12-30/15:05:00	47.052	2.63	2.092	1.945
2016-12-30/16:35:00	2016-12-30/16:45:00	109.211	0.37	3.472	-1.207
2016-12-30/17:15:00	2016-12-30/17:25:00	121.344	0.427	3.338	-2.032
2016-12-31/00:20:00	2016-12-31/00:30:00	57.437	-3.703	2.058	1.365
2016-12-31/00:50:00	2016-12-31/01:00:00	78.498	-3.273	3.255	0.647
2016-12-31/01:20:00	2016-12-31/01:30:00	67.051	-2.647	3.725	1.572
2016-12-31/02:20:00	2016-12-31/02:30:00	72.724	-3.832	3.538	1.128
2016-12-31/02:50:00	2016-12-31/03:00:00	85.274	-4.498	3.567	0.268
2016-12-31/03:20:00	2016-12-31/03:30:00	95.859	-3.703	4.452	-0.455
2016-12-31/03:50:00	2016-12-31/04:00:00	103.262	-3.2	4.443	-1.158
2016-12-31/04:20:00	2016-12-31/04:30:00	102.478	-4.708	3.318	-0.735
2016-12-31/04:50:00	2016-12-31/05:00:00	122.872	-4.808	2.603	-1.68
2016-12-31/05:30:00	2016-12-31/05:40:00	98.711	-4.39	3.817	-0.572
2016-12-31/06:25:00	2016-12-31/06:35:00	108.457	-4.388	5.088	-1.775
2016-12-31/06:55:00	2016-12-31/07:05:00	114.069	-4.825	5.398	-2.412
2016-12-31/07:30:00	2016-12-31/07:40:00	100.77	-4.495	4.368	-0.88
2016-12-31/08:05:00	2016-12-31/08:15:00	132.789	-1.93	4.12	-3.898
2016-12-31/10:50:00	2016-12-31/11:00:00	172.523	1.21	1.485	-11.35
2017-01-02/07:35:00	2017-01-02/07:45:00	186.263	-0.403	-0.398	-3.61
2017-01-02/08:05:00	2017-01-02/08:15:00	179.702	-0.922	0.017	-3.242
2017-01-02/10:35:00	2017-01-02/10:45:00	221.976	0.135	-2.598	-2.912
2017-01-02/11:55:00	2017-01-02/12:05:00	195.344	1.598	-1.127	-4.077
2017-01-02/13:45:00	2017-01-02/13:55:00	179.84	1.89	0.005	-5.448
2017-01-02/14:20:00	2017-01-02/14:30:00	142.782	0.77	2.827	-3.733
2017-01-02/14:55:00	2017-01-02/15:05:00	130.176	0.152	3.288	-2.772
2017-01-02/15:25:00	2017-01-02/15:35:00	127.964	-1.282	3.103	-2.423
2017-01-02/16:50:00	2017-01-02/17:00:00	103.557	-3.665	3.187	-0.775
2017-01-02/17:20:00	2017-01-02/17:30:00	85.093	-4.153	2.997	0.275
2017-01-02/23:50:00	2017-01-03/00:00:00	66.536	-3.86	2.582	1.112
2017-01-03/01:20:00	2017-01-03/01:30:00	86.318	-4.453	4.153	0.262
2017-01-03/01:55:00	2017-01-03/02:05:00	86.589	-4.823	3.697	0.215
2017-01-03/02:25:00	2017-01-03/02:35:00	93.357	-4.953	3.818	-0.223
2017-01-03/03:05:00	2017-01-03/03:15:00	79.256	-4.393	3.602	0.702
2017-01-03/05:05:00	2017-01-03/05:15:00	80.667	-3.655	3.67	0.6
2017-01-03/09:50:00	2017-01-03/10:00:00	161.694	-6.062	2.467	-7.683
2017-01-03/14:15:00	2017-01-03/14:25:00	279.037	5.68	-4.905	0.828
2017-01-03/15:45:00	2017-01-03/15:55:00	268.504	5.44	-5.005	-0.172
2017-01-03/23:40:00	2017-01-03/23:50:00	274.694	5.012	-5.717	0.46
2017-01-04/00:10:00	2017-01-04/00:20:00	274.438	3.91	-6.273	0.503
2017-01-04/00:40:00	2017-01-04/00:50:00	270.208	3.062	-6.818	0.03
2017-01-04/01:30:00	2017-01-04/01:40:00	283.933	4.57	-5.702	1.417
2017-01-04/02:20:00	2017-01-04/02:30:00	284.107	4.162	-6.005	1.488
2017-01-04/02:55:00	2017-01-04/03:05:00	286.988	3.56	-7.243	2.192
2017-01-04/14:55:00	2017-01-04/15:05:00	270.278	6.833	-4.907	0.002
2017-01-04/15:50:00	2017-01-04/16:00:00	289.753	5.848	-5.122	1.962
2017-01-04/16:40:00	2017-01-04/16:50:00	315.616	6.415	-2.582	2.735
2017-01-04/23:35:00	2017-01-04/23:45:00	251.435	3.905	-7.558	-2.542
2017-01-05/00:25:00	2017-01-05/00:35:00	236.158	2.277	-6.39	-4.228
2017-01-05/03:15:00	2017-01-05/03:25:00	245.553	7.31	-5.083	-2.308
2017-01-05/03:45:00	2017-01-05/03:55:00	286.805	7.352	-5.987	1.855
2017-01-09/14:30:00	2017-01-09/14:40:00	256.946	0.54	-4.802	-1.097
2017-01-09/15:00:00	2017-01-09/15:10:00	264.093	0.913	-5.093	-0.527
2017-01-09/15:30:00	2017-01-09/15:40:00	261.611	0.382	-5.195	-0.778
2017-01-09/16:00:00	2017-01-09/16:10:00	262.38	1.063	-5.115	-0.69
2017-01-10/00:40:00	2017-01-10/00:50:00	291.691	3.928	-1.665	0.643
2017-01-10/01:45:00	2017-01-10/01:55:00	309.533	4.307	-1.367	1.112
2017-01-10/02:15:00	2017-01-10/02:25:00	308.522	3.748	-2.025	1.598
2017-01-10/02:45:00	2017-01-10/02:55:00	332.805	3.235	-1.31	2.577
2017-01-10/03:20:00	2017-01-10/03:30:00	330.027	3.173	-1.127	2.125
2017-01-10/04:30:00	2017-01-10/04:40:00	258.4	2.618	-3.193	-0.623
2017-01-11/06:00:00	2017-01-11/06:10:00	88.09	3.54	2.125	0.113
2017-01-11/08:10:00	2017-01-11/08:20:00	326.27	0.153	-3.092	4.577
2017-01-11/10:50:00	2017-01-11/11:00:00	21.123	2.25	1.098	2.782
2017-01-12/03:05:00	2017-01-12/03:15:00	249.244	0.29	-3.125	-1.18
2017-01-12/03:35:00	2017-01-12/03:45:00	261.64	-0.548	-3.473	-0.517
2017-01-12/12:40:00	2017-01-12/12:50:00	272.159	-2.927	-2.268	0.1
2017-01-12/13:40:00	2017-01-12/13:50:00	324.57	-2.67	-1.717	2.423
2017-01-12/15:10:00	2017-01-12/15:20:00	314.86	0.595	-2.598	2.587
2017-01-12/15:40:00	2017-01-12/15:50:00	313.17	0.793	-2.603	2.442
2017-01-12/16:10:00	2017-01-12/16:20:00	309.824	1.287	-2.873	2.395
2017-01-12/23:05:00	2017-01-12/23:15:00	235.324	-1.8	-3.045	-2.133
2017-01-12/23:40:00	2017-01-12/23:50:00	240.034	-2.117	-3.045	-1.73
2017-01-13/00:15:00	2017-01-13/00:25:00	218.761	-3.402	-1.212	-1.497
2017-01-13/01:00:00	2017-01-13/01:10:00	232.614	-3.082	-1.732	-1.317
2017-01-13/02:00:00	2017-01-13/02:10:00	284.789	-2.592	-3.945	1.047
2017-01-13/04:50:00	2017-01-13/05:00:00	256.753	-3.227	-1.92	-0.397
2017-01-13/05:20:00	2017-01-13/05:30:00	262.989	-2.107	-3.168	-0.38
2017-01-13/09:55:00	2017-01-13/10:05:00	267.007	1.308	-5.322	-0.263
2017-01-13/13:20:00	2017-01-13/13:30:00	275.622	0.318	-5.037	0.482
2017-01-13/14:15:00	2017-01-13/14:25:00	271.755	1.108	-4.952	0.143
2017-01-13/14:45:00	2017-01-13/14:55:00	256.771	0.448	-4.903	-1.162
2017-01-14/00:25:00	2017-01-14/00:35:00	272.793	3.585	-3.413	0.153
2017-01-14/04:15:00	2017-01-14/04:25:00	289.599	3.13	-2.152	0.74
2017-01-14/07:30:00	2017-01-14/07:40:00	264.858	2.888	-2.917	-0.283
2017-01-14/23:35:00	2017-01-14/23:45:00	175.451	2.203	0.253	-3.132
2017-01-15/03:05:00	2017-01-15/03:15:00	41.652	-1.945	1.622	1.823
2017-01-15/03:35:00	2017-01-15/03:45:00	49.683	-1.648	1.747	1.475
2017-01-15/08:40:00	2017-01-15/08:50:00	135.1	0.135	2.592	-2.598
2017-01-15/10:05:00	2017-01-15/10:15:00	208.392	-1.287	-1.51	-2.79
2017-01-15/11:10:00	2017-01-15/11:20:00	212.712	-1.785	-1.743	-2.638
2017-01-15/11:40:00	2017-01-15/11:50:00	225.528	-0.108	-2.808	-2.768
2017-01-15/12:10:00	2017-01-15/12:20:00	214.651	-0.72	-2.285	-3.288
2017-01-15/12:40:00	2017-01-15/12:50:00	192.99	-1.3	-0.968	-4.198
2017-01-15/13:10:00	2017-01-15/13:20:00	186.341	-1.548	-0.45	-4.055
2017-01-15/13:40:00	2017-01-15/13:50:00	190.17	-1.868	-0.597	-3.373
2017-01-15/22:55:00	2017-01-15/23:05:00	76.18	-0.832	2.968	0.743
2017-01-15/23:25:00	2017-01-15/23:35:00	63.221	-1.648	2.603	1.313
2017-01-16/01:55:00	2017-01-16/02:05:00	121.436	-1.928	2.118	-1.303
2017-01-16/02:35:00	2017-01-16/02:45:00	106.526	-1.905	2.407	-0.717
2017-01-16/03:05:00	2017-01-16/03:15:00	106.573	-1.542	2.388	-0.712
2017-01-16/06:00:00	2017-01-16/06:10:00	314.045	-2.212	-2.215	2.08
2017-01-16/06:30:00	2017-01-16/06:40:00	336.927	-1.647	-1.27	2.97
2017-01-16/07:20:00	2017-01-16/07:30:00	23.129	-0.545	1.273	2.983
2017-01-16/10:20:00	2017-01-16/10:30:00	83.419	-1.115	3.148	0.358
2017-01-16/11:35:00	2017-01-16/11:45:00	76.496	-1.217	2.95	0.71
2017-01-16/12:40:00	2017-01-16/12:50:00	61.398	-0.788	2.517	1.378
2017-01-16/13:10:00	2017-01-16/13:20:00	60.4	-1.452	2.173	1.237
2017-01-16/13:50:00	2017-01-16/14:00:00	76.097	-1.538	3.058	0.76
2017-01-16/14:20:00	2017-01-16/14:30:00	77.671	-1.377	3.162	0.692
2017-01-16/14:50:00	2017-01-16/15:00:00	90.389	-0.84	3.418	-0.023
2017-01-16/15:20:00	2017-01-16/15:30:00	88.322	-0.915	3.252	0.082
2017-01-17/00:40:00	2017-01-17/00:50:00	70.15	-1.28	3.057	1.115
2017-01-17/01:50:00	2017-01-17/02:00:00	123.735	-1.532	1.868	-1.268
2017-01-17/02:20:00	2017-01-17/02:30:00	151.235	-1.358	0.893	-1.653
2017-01-17/04:20:00	2017-01-17/04:30:00	80.921	-1.362	2.838	0.472
2017-01-17/05:05:00	2017-01-17/05:15:00	55.215	-1.807	1.775	1.245
2017-01-17/05:40:00	2017-01-17/05:50:00	56.167	-0.793	2.34	1.565
2017-01-17/06:10:00	2017-01-17/06:20:00	52.934	-1.053	1.975	1.483
2017-01-17/06:40:00	2017-01-17/06:50:00	42.462	-0.66	1.513	1.62
2017-01-17/09:50:00	2017-01-17/10:00:00	94.359	-0.29	2.585	-0.197
2017-01-17/10:20:00	2017-01-17/10:30:00	93.443	-0.315	2.683	-0.14
2017-01-17/12:05:00	2017-01-17/12:15:00	106.714	-1.9	2.647	-0.795
2017-01-17/13:10:00	2017-01-17/13:20:00	71.475	-1.227	2.592	0.887
2017-01-17/15:35:00	2017-01-17/15:45:00	125.65	1.58	3.42	-2.472
2017-01-18/00:20:00	2017-01-18/00:30:00	36.406	-4.44	0.91	1.233
2017-01-18/14:20:00	2017-01-18/14:30:00	83.281	-6.772	5.213	0.645
2017-01-18/22:05:00	2017-01-18/22:15:00	66.451	-2.637	5.063	2.333
2017-01-18/22:45:00	2017-01-18/22:55:00	63.549	-3.718	3.445	1.798
2017-01-19/06:35:00	2017-01-19/06:45:00	87.321	-2.76	4.278	0.238
2017-01-19/07:05:00	2017-01-19/07:15:00	98.057	-2.797	3.873	-0.537
2017-01-19/08:25:00	2017-01-19/08:35:00	142.169	-3.612	2.102	-2.68
2017-01-19/10:00:00	2017-01-19/10:10:00	174.468	-4.763	0.24	-2.45
2017-01-19/13:05:00	2017-01-19/13:15:00	137.019	-3.242	2.398	-2.565
2017-01-19/14:20:00	2017-01-19/14:30:00	132.745	-3.29	2.04	-1.887
2017-01-20/01:20:00	2017-01-20/01:30:00	91.03	-3.223	3.187	-0.047
2017-01-20/02:20:00	2017-01-20/02:30:00	103.187	-2.04	4.31	-1.007
2017-01-20/07:50:00	2017-01-20/08:00:00	113.723	-3.57	1.822	-0.843
2017-01-20/14:15:00	2017-01-20/14:25:00	241.114	-2.747	-3.068	-1.697
2017-01-20/22:20:00	2017-01-20/22:30:00	163.769	-3.542	0.625	-2.135
2017-01-20/22:50:00	2017-01-20/23:00:00	179.107	-3.353	0.042	-2.615
2017-01-21/00:05:00	2017-01-21/00:15:00	42.365	2.165	2.24	2.592
2017-01-21/00:45:00	2017-01-21/00:55:00	40.42	4.32	2.687	3.147
2017-01-21/01:15:00	2017-01-21/01:25:00	55.054	2.918	4.085	2.797
2017-01-21/02:30:00	2017-01-21/02:40:00	33.186	0.135	2.267	3.447
2017-01-21/06:35:00	2017-01-21/06:45:00	140.015	-2.917	1.692	-2.003
2017-01-21/07:05:00	2017-01-21/07:15:00	143.136	-2.332	1.835	-2.408
2017-01-21/08:50:00	2017-01-21/09:00:00	115.874	-0.84	3.09	-1.473
2017-01-21/09:20:00	2017-01-21/09:30:00	118.008	-2.502	2.513	-1.365
2017-01-21/12:30:00	2017-01-21/12:40:00	212.426	-2.643	-1.35	-2.113
2017-01-21/13:40:00	2017-01-21/13:50:00	106.538	-1.858	3.008	-0.912
2017-01-21/14:25:00	2017-01-21/14:35:00	78.843	-2.432	2.9	0.572
2017-01-21/23:15:00	2017-01-21/23:25:00	81.205	-2.69	4.407	0.703
2017-01-21/23:55:00	2017-01-22/00:05:00	114.002	-3.367	4.815	-2.17
2017-01-22/00:25:00	2017-01-22/00:35:00	120.411	-4.267	4.097	-2.4
2017-01-22/00:55:00	2017-01-22/01:05:00	124.149	-4.528	3.717	-2.49
2017-01-22/01:45:00	2017-01-22/01:55:00	154.696	-5.562	2.225	-4.712
2017-01-22/04:40:00	2017-01-22/04:50:00	85.052	-0.462	5.967	0.538
2017-01-22/06:15:00	2017-01-22/06:25:00	113.053	0.05	4.378	-1.797
2017-01-22/06:45:00	2017-01-22/06:55:00	114.793	1.718	4.208	-1.953
2017-01-22/11:20:00	2017-01-22/11:30:00	148.396	-4.45	1.483	-2.378
2017-01-22/11:50:00	2017-01-22/12:00:00	165.739	-4.475	0.643	-2.553
2017-01-22/13:15:00	2017-01-22/13:25:00	134.437	-4.63	1.658	-1.622
2017-01-22/22:10:00	2017-01-22/22:20:00	56.404	-1.913	2.562	1.592
2017-01-22/23:10:00	2017-01-22/23:20:00	59.438	-1.952	2.562	1.46
2017-01-22/23:45:00	2017-01-22/23:55:00	39.41	-3.117	1.328	1.497
2017-01-23/01:20:00	2017-01-23/01:30:00	67.447	-3.112	1.672	0.678
2017-01-23/04:05:00	2017-01-23/04:15:00	73.545	-2.33	2.897	0.847
2017-01-23/08:55:00	2017-01-23/09:05:00	72.997	2.815	2.32	0.732
2017-01-23/12:25:00	2017-01-23/12:35:00	95.45	-1.052	2.293	-0.212
2017-01-23/21:55:00	2017-01-23/22:05:00	60.595	2.603	4.808	2.688
2017-01-23/22:25:00	2017-01-23/22:35:00	33.082	4.657	2.1	3.152
2017-01-24/01:10:00	2017-01-24/01:20:00	214.229	-2.065	-1.422	-2.088
2017-01-24/02:20:00	2017-01-24/02:30:00	237.698	-2.232	-3.07	-1.948
2017-01-24/11:05:00	2017-01-24/11:15:00	64.986	-1.59	1.29	0.61
2017-01-24/13:10:00	2017-01-24/13:20:00	76.873	-1.277	2.093	0.465
2017-01-24/14:20:00	2017-01-24/14:30:00	93.829	-0.698	2.227	-0.15
2017-01-24/14:50:00	2017-01-24/15:00:00	89.641	-0.45	2.348	0.007
2017-01-24/21:45:00	2017-01-24/21:55:00	28.296	-0.307	1.077	2.085
2017-01-25/01:15:00	2017-01-25/01:25:00	113.262	-1.008	5.925	-2.573
2017-01-25/02:55:00	2017-01-25/03:05:00	127.93	-0.703	5.2	-4.042
2017-01-25/03:25:00	2017-01-25/03:35:00	103.096	1.42	6.615	-1.545
2017-01-25/03:55:00	2017-01-25/04:05:00	98.955	0.695	6.805	-1.072
2017-01-25/04:25:00	2017-01-25/04:35:00	100.486	0.883	6.81	-1.257
2017-01-25/04:55:00	2017-01-25/05:05:00	101.555	0.4	7.028	-1.438
2017-01-25/05:25:00	2017-01-25/05:35:00	103.287	-0.185	6.732	-1.58
2017-01-25/05:55:00	2017-01-25/06:05:00	109.225	-1.332	6.427	-2.233
2017-01-25/06:40:00	2017-01-25/06:50:00	99.661	1.137	6.952	-1.188
2017-01-25/07:10:00	2017-01-25/07:20:00	95.994	0.857	6.943	-0.748
2017-01-25/07:40:00	2017-01-25/07:50:00	85.485	2.828	6.387	0.5
2017-01-25/08:35:00	2017-01-25/08:45:00	152.253	-0.695	3.038	-5.785
2017-01-25/09:15:00	2017-01-25/09:25:00	82.933	0.778	5.798	0.74
2017-01-25/09:45:00	2017-01-25/09:55:00	67.3	1.687	5.66	2.385
2017-01-25/10:25:00	2017-01-25/10:35:00	48.421	1.358	4.493	3.987
2017-01-25/10:55:00	2017-01-25/11:05:00	48.048	1.825	4.297	3.875
2017-01-25/12:55:00	2017-01-25/13:05:00	52.155	1.223	4.112	3.17
2017-01-25/21:35:00	2017-01-25/21:45:00	86.075	-0.372	5.048	0.353
2017-01-25/22:05:00	2017-01-25/22:15:00	79.821	0.455	4.788	0.847
2017-01-26/01:45:00	2017-01-26/01:55:00	21.316	1.417	1.848	4.798
2017-01-26/02:15:00	2017-01-26/02:25:00	17.419	1.102	1.662	5.3
2017-01-26/02:45:00	2017-01-26/02:55:00	9.847	0.862	0.945	5.453
2017-01-26/03:20:00	2017-01-26/03:30:00	29.358	0.755	2.397	4.258
2017-01-26/04:20:00	2017-01-26/04:30:00	98.016	-2.025	4.183	-0.57
2017-01-26/04:50:00	2017-01-26/05:00:00	100.701	-2.028	4.172	-0.798
2017-01-26/08:30:00	2017-01-26/08:40:00	110.648	-5.387	7.388	-2.73
2017-01-26/09:40:00	2017-01-26/09:50:00	99.176	-5.033	8.277	-1.295
2017-01-26/10:25:00	2017-01-26/10:35:00	83.023	-4.842	7.173	0.888
2017-01-27/02:20:00	2017-01-27/02:30:00	121.694	-5.88	6.712	-4.393
2017-01-27/04:40:00	2017-01-27/04:50:00	49.369	-4.737	6.032	5.248
2017-01-27/22:50:00	2017-01-27/23:00:00	45.979	-2.993	2.432	2.342
2017-01-28/09:45:00	2017-01-28/09:55:00	336.164	-5.03	-0.938	2.068
2017-01-28/10:15:00	2017-01-28/10:25:00	335.905	-5.532	-0.895	1.87
2017-01-28/11:00:00	2017-01-28/11:10:00	323.703	-6.067	-0.855	1.218
2017-01-28/12:50:00	2017-01-28/13:00:00	344.85	-7.05	-0.567	2.038
2017-01-29/00:50:00	2017-01-29/01:00:00	101.643	-5.087	2.77	-0.567
2017-01-29/01:50:00	2017-01-29/02:00:00	115.899	-6.122	2.095	-1.002
2017-01-29/02:20:00	2017-01-29/02:30:00	107.049	-6.453	2.34	-0.678
2017-01-29/03:15:00	2017-01-29/03:25:00	82.484	-2.558	4.69	0.772
2017-01-29/04:10:00	2017-01-29/04:20:00	114.648	-5.273	2.282	-1.032
2017-01-29/10:25:00	2017-01-29/10:35:00	173.854	-5.243	0.22	-2.078
2017-01-29/13:10:00	2017-01-29/13:20:00	166.192	-2.71	0.857	-3.513
2017-01-29/14:15:00	2017-01-29/14:25:00	115.318	-1.135	2.65	-1.268
